X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,url,user_is_verified,user_name,language,engagement
811,Wed Mar 01 20:40:00 +00:00 2023,gardasil vaccin vaccination papillomavirus bigpharma merck corruption,20,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,#Gardasil,#Vaccin,#vaccination,#Papillomavirus,#BigPharma,#Merck,#Corruption,,,,,,,,,,,,,,,,,,1631031703379533824,,,,,https://twitter.com/eric_diss/status/1631031703379533830,False,88d5f9cc,it,39
828,Fri Mar 03 11:04:00 +00:00 2023,gardasil farmaco fatto enormi danni devi cercare notizie perchè mainstream dice,0,,,,,,,,,,,,,,,,,0,0,0,94df2546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#Mainstream,,,,,,,,,,,,,,,,,,,,,,,1631611399246839808,,,,,https://twitter.com/eterea_eterea/status/1631611399246839809,False,f46fa392,it,0
868,Wed Mar 01 18:58:00 +00:00 2023,gardasil tèmoignage,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1631005909940928256,,,,,https://twitter.com/Hell3June/status/1631005909940928513,False,f0dad914,it,0
898,Fri Mar 03 06:48:00 +00:00 2023,gardasil,3,c03a1570,a7587ab3,9e9d5014,cf320380,930d0858,7722a1f9,d3c7cf9b,43504360.0,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1631547009109827584,,,,,https://twitter.com/JaneOfArc6/status/1631547009109827585,False,7086e2aa,it,6
899,Fri Mar 03 06:45:00 +00:00 2023,gardasil,1,a7587ab3,,,,,,,,,,,,,,,,0,0,0,1500ffbb,5fe1257b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1631546304127021056,,,,,https://twitter.com/JaneOfArc6/status/1631546304127021056,False,7086e2aa,it,2
928,Wed Mar 01 18:17:00 +00:00 2023,graphene gardasil,2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#graphene,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1630995640585945088,,,,,https://twitter.com/ocelotactiif/status/1630995640585945089,False,944044e1,it,3
1028,Wed Mar 01 18:08:00 +00:00 2023,pedocriminalitè raison du vaccin gardasil,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#pedocriminalitÈ,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1630993336415780864,,,,,https://twitter.com/LiraAmandine/status/1630993336415780870,False,28d0d4bd,it,1
1440,Wed Mar 01 17:18:00 +00:00 2023,gardasil,2,a7587ab3,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1630980951999119360,,,,,https://twitter.com/JaneOfArc6/status/1630980951999119369,False,7086e2aa,it,2
1664,Wed Mar 01 16:29:00 +00:00 2023,gardasil vaccin,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#Vaccin,,,,,,,,,,,,,,,,,,,,,,,1630968586872160256,,,,,https://twitter.com/Nini67580/status/1630968586872160262,False,e92443ce,it,0
2305,Wed Mar 01 16:12:00 +00:00 2023,gardasil papillomavirus vaccination vaccinegenocide genocidevaccinal graphene zelada lilianazelada,6,,,,,,,,,,,,,,,,,0,1,0,b48783d8,1e83e711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,#gardasil,#papillomavirus,#vaccination,#vaccinegenocide,#genocidevaccinal,#graphene,#zelada,#lilianazelada,,,,,,,,,,,,,,,,,1630964272560734208,,,,,https://twitter.com/Dz_CrytoxX/status/1630964272560734211,False,fa194cb5,it,11
